Dates,Tickers,Tenor,DeltaStrike,Type,Data
20250530,FX.USDJPY.VOL::15Y::25DBF::MID,15Y,25,BF,0.0109
20250331,FX.USDJPY.VOL::15Y::25DBF::MID,15Y,25,BF,0.01
20250401,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1204
20250501,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1911
20250402,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1574
20250602,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1226
20250502,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1082
20250403,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.2256
20250303,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1104
20250404,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.147
20250304,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1422
20250305,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.138
20250505,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1509
20250306,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.2008
20250506,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1504
20250407,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.2172
20250307,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1124
20250507,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1615
20250408,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1838
20250508,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1296
20250409,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.2067
20250509,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.0857
20250410,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.2043
20250310,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1339
20250411,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1778
20250311,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1595
20250312,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1149
20250512,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1262
20250313,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.104
20250513,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.0956
20250414,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.2055
20250314,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.0624
20250514,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1328
20250415,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.181
20250515,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1337
20250416,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1953
20250516,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.0794
20250417,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1492
20250317,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.0994
20250418,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.0797
20250318,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1589
20250319,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.119
20250519,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1067
20250320,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.0937
20250520,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1105
20250421,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1704
20250321,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.0653
20250521,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1345
20250422,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1556
20250522,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1217
20250423,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.15
20250523,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.0781
20250424,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1443
20250224,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1079
20250324,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.0931
20250425,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.0993
20250225,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1127
20250325,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.0931
20250226,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1093
20250326,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.0994
20250526,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1181
20250227,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1072
20250327,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1031
20250527,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1251
20250428,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1342
20250228,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.0682
20250328,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.0666
20250528,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.114
20250429,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1377
20250529,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1367
20250430,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.1766
20250530,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.079
20250331,FX.USDJPY.VOL::1D::ATM::MID,1D,ATM,ATM,0.122
20250401,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.005
20250501,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250402,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.005
20250602,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250502,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250403,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.005
20250303,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250404,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250304,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250305,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250505,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250306,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250506,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250407,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250307,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250507,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250408,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250508,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250409,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0054
20250509,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250410,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250310,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250411,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0054
20250311,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.005
20250312,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.005
20250512,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250313,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.005
20250513,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250414,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250314,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.005
20250514,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250415,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250515,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250416,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250516,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250417,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250317,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.005
20250418,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250318,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250319,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250519,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250320,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250520,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250421,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250321,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250521,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250422,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250522,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250423,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250523,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250424,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250224,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250324,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250425,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250225,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250325,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250226,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250326,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250526,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250227,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250327,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250527,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250428,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250228,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250328,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250528,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250429,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250529,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250430,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0052
20250530,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0053
20250331,FX.USDJPY.VOL::5Y::25DBF::MID,5Y,25,BF,0.0051
20250401,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0066
20250501,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0081
20250402,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0066
20250602,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0088
20250502,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0088
20250403,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0067
20250303,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0062
20250404,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0089
20250304,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0063
20250305,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0066
20250505,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0083
20250306,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0073
20250506,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0079
20250407,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0097
20250307,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0074
20250507,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0071
20250408,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0102
20250508,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0067
20250409,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0112
20250509,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0069
20250410,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0099
20250310,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0071
20250411,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0138
20250311,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0065
20250312,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0063
20250512,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0062
20250313,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0062
20250513,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0073
20250414,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0134
20250314,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0059
20250514,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0089
20250415,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.013
20250515,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0095
20250416,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0127
20250516,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0089
20250417,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0107
20250317,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0058
20250418,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0111
20250318,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0052
20250319,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0054
20250519,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0094
20250320,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0055
20250520,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0085
20250421,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0123
20250321,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0057
20250521,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0093
20250422,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0117
20250522,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0089
20250423,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0107
20250523,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0089
20250424,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0087
20250224,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0058
20250324,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0055
20250425,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0083
20250225,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.006
20250325,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0055
20250226,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.006
20250326,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0057
20250526,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.009
20250227,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.006
20250327,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0057
20250527,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0085
20250428,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0082
20250228,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0061
20250328,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0059
20250528,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0083
20250429,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0086
20250529,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.009
20250430,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0084
20250530,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0086
20250331,FX.USDJPY.VOL::1M::10DBF::MID,1M,10,BF,0.0061
20250401,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0018
20250501,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0021
20250402,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0018
20250602,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0021
20250502,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0024
20250403,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0019
20250303,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0016
20250404,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0031
20250304,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0016
20250305,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0022
20250505,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0024
20250306,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0025
20250506,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0022
20250407,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0033
20250307,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0026
20250507,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.002
20250408,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0031
20250508,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0019
20250409,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0033
20250509,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.002
20250410,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0034
20250310,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0019
20250411,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0044
20250311,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0016
20250312,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0014
20250512,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0021
20250313,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0015
20250513,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0024
20250414,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0033
20250314,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0013
20250514,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0026
20250415,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0035
20250515,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0028
20250416,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0036
20250516,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.003
20250417,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0031
20250317,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0013
20250418,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0031
20250318,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0012
20250319,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0016
20250519,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0024
20250320,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0015
20250520,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0023
20250421,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0032
20250321,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0015
20250521,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0031
20250422,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.003
20250522,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0027
20250423,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0028
20250523,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0027
20250424,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0016
20250224,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0016
20250324,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0015
20250425,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0017
20250225,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0016
20250325,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0016
20250226,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0017
20250326,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0015
20250526,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0024
20250227,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0017
20250327,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0016
20250527,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0021
20250428,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0017
20250228,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0017
20250328,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0017
20250528,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0021
20250429,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0018
20250529,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0023
20250430,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0017
20250530,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0021
20250331,FX.USDJPY.VOL::1W::25DBF::MID,1W,25,BF,0.0016
20250401,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.034
20250501,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250402,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.034
20250602,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250502,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250403,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.034
20250303,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0329
20250404,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.034
20250304,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0329
20250305,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0329
20250505,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250306,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0329
20250506,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250407,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.034
20250307,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0329
20250507,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250408,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.034
20250508,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250409,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.034
20250509,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250410,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.034
20250310,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0329
20250411,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.034
20250311,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0329
20250312,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0329
20250512,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250313,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0329
20250513,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250414,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.034
20250314,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0329
20250514,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250415,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.034
20250515,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250416,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.034
20250516,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250417,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.034
20250317,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0329
20250418,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0362
20250318,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0329
20250319,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0336
20250519,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250320,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0336
20250520,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250421,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
20250321,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0323
20250521,FX.USDJPY.VOL::10Y::10DBF::MID,10Y,10,BF,0.0363
